Account_number,Ledger,Company_name,Date,Metric,Cost
10107,  MJ PNC 1054,Bytecurve,06/30/2025,Actual,0.0
10107,  MJ PNC 1054,Bytecurve (All),06/30/2025,Actual,0.0
10107,  MJ PNC 1054,Elimination Entity,06/30/2025,Actual,0.0
10107,  MJ PNC 1054,All Locations,06/30/2025,Actual,4442.21
10108,  MJ Valley Metro Brokerage,TT Intermediate Corp,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Transit Technologies LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Ecolane Finland,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Ecolane USA,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,The Vestige Group LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,MJM Innovations LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,MJM Innovations LLC - NEW,06/30/2025,Actual,1324.81
10108,  MJ Valley Metro Brokerage,DispatchBot LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,TT Faster LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,ArgoTrak Inc,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Passio Tech LLC,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Tripshot,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,busHive,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Bytecurve,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Bytecurve (All),06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,Elimination Entity,06/30/2025,Actual,0.0
10108,  MJ Valley Metro Brokerage,All Locations,06/30/2025,Actual,1324.81
10114,  Tripshot Webster Operating,TT Intermediate Corp,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Transit Technologies LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Ecolane Finland,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Ecolane USA,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,The Vestige Group LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,MJM Innovations LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,DispatchBot LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,TT Faster LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,ArgoTrak Inc,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Passio Tech LLC,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Tripshot,06/30/2025,Actual,148777.48
10114,  Tripshot Webster Operating,busHive,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Bytecurve,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Bytecurve (All),06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,Elimination Entity,06/30/2025,Actual,0.0
10114,  Tripshot Webster Operating,All Locations,06/30/2025,Actual,148777.48
10116,  Tripshot Webster Customer 5427,TT Intermediate Corp,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Transit Technologies LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Ecolane Finland,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Ecolane USA,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,The Vestige Group LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,MJM Innovations LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,DispatchBot LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,TT Faster LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,ArgoTrak Inc,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Passio Tech LLC,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Tripshot,06/30/2025,Actual,579372.77
10116,  Tripshot Webster Customer 5427,busHive,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Bytecurve,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Bytecurve (All),06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,Elimination Entity,06/30/2025,Actual,0.0
10116,  Tripshot Webster Customer 5427,All Locations,06/30/2025,Actual,579372.77
10117,  Bytecurve Webster Operating,TT Intermediate Corp,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Transit Technologies LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Ecolane Finland,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Ecolane USA,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,The Vestige Group LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,MJM Innovations LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,DispatchBot LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,TT Faster LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,ArgoTrak Inc,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Passio Tech LLC,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,Tripshot,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,busHive,06/30/2025,Actual,-362092.82
10117,  Bytecurve Webster Operating,Bytecurve,06/30/2025,Actual,626452.25
10117,  Bytecurve Webster Operating,Bytecurve (All),06/30/2025,Actual,264359.43
10117,  Bytecurve Webster Operating,Elimination Entity,06/30/2025,Actual,0.0
10117,  Bytecurve Webster Operating,All Locations,06/30/2025,Actual,264359.43
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,TT Intermediate Corp,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Transit Technologies LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Ecolane Finland,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Ecolane USA,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,The Vestige Group LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,MJM Innovations LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,DispatchBot LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,TT Faster LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,ArgoTrak Inc,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Passio Tech LLC,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Tripshot,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,busHive,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Bytecurve,06/30/2025,Actual,25735.78
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Bytecurve (All),06/30/2025,Actual,25735.78
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,Elimination Entity,06/30/2025,Actual,0.0
10119,  5/3 BUSINESS STANDARD CHECKING (4314)_Bytecurve,All Locations,06/30/2025,Actual,25735.78
10120,  BusHive Key Bank - Checking (x1339),TT Intermediate Corp,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Transit Technologies LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),"Foxster Opco, LLC",06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Ecolane Finland,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Ecolane USA,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),The Vestige Group LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),The Vestige Group LLC (All),06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),MJM Innovations LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Creative Software Solutions LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),DispatchBot LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),TT Faster LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),ArgoTrak Inc,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Passio Tech LLC,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Tripshot,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),busHive,06/30/2025,Actual,136422.21
10120,  BusHive Key Bank - Checking (x1339),Bytecurve,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),Bytecurve (All),06/30/2025,Actual,136422.21
10120,  BusHive Key Bank - Checking (x1339),Elimination Entity,06/30/2025,Actual,0.0
10120,  BusHive Key Bank - Checking (x1339),All Locations,06/30/2025,Actual,136422.21
10802,  Bill.com Clearing - CTS,TT Intermediate Corp,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Transit Technologies LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,"Foxster Opco, LLC",06/30/2025,Actual,571.13
10802,  Bill.com Clearing - CTS,Ecolane Finland,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Ecolane USA,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,The Vestige Group LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,MJM Innovations LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,DispatchBot LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,TT Faster LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,ArgoTrak Inc,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Passio Tech LLC,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Tripshot,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,busHive,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Bytecurve,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Bytecurve (All),06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,Elimination Entity,06/30/2025,Actual,0.0
10802,  Bill.com Clearing - CTS,All Locations,06/30/2025,Actual,571.13
10814,  Bill.com Clearing - Bytecurve,TT Intermediate Corp,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Transit Technologies LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Ecolane Finland,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Ecolane USA,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,The Vestige Group LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,MJM Innovations LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,DispatchBot LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,TT Faster LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,ArgoTrak Inc,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Passio Tech LLC,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Tripshot,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,busHive,06/30/2025,Actual,-27921.21
10814,  Bill.com Clearing - Bytecurve,Bytecurve,06/30/2025,Actual,27921.21
10814,  Bill.com Clearing - Bytecurve,Bytecurve (All),06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,Elimination Entity,06/30/2025,Actual,0.0
10814,  Bill.com Clearing - Bytecurve,All Locations,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,TT Intermediate Corp,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Transit Technologies LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Ecolane Finland,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Ecolane USA,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,The Vestige Group LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,MJM Innovations LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,DispatchBot LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,TT Faster LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,ArgoTrak Inc,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Passio Tech LLC,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Tripshot,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,busHive,06/30/2025,Actual,-3600.0
10815,  Bill.com Clearing - busHive,Bytecurve,06/30/2025,Actual,3600.0
10815,  Bill.com Clearing - busHive,Bytecurve (All),06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,Elimination Entity,06/30/2025,Actual,0.0
10815,  Bill.com Clearing - busHive,All Locations,06/30/2025,Actual,0.0
10903,  PayPal,TT Intermediate Corp,06/30/2025,Actual,0.0
10903,  PayPal,Transit Technologies LLC,06/30/2025,Actual,0.0
10903,  PayPal,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10903,  PayPal,Ecolane Finland,06/30/2025,Actual,0.0
10903,  PayPal,Ecolane USA,06/30/2025,Actual,0.0
10903,  PayPal,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10903,  PayPal,The Vestige Group LLC,06/30/2025,Actual,0.0
10903,  PayPal,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10903,  PayPal,MJM Innovations LLC,06/30/2025,Actual,0.0
10903,  PayPal,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10903,  PayPal,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10903,  PayPal,DispatchBot LLC,06/30/2025,Actual,0.0
10903,  PayPal,TT Faster LLC,06/30/2025,Actual,3809.35
10903,  PayPal,ArgoTrak Inc,06/30/2025,Actual,0.0
10903,  PayPal,Passio Tech LLC,06/30/2025,Actual,0.0
10903,  PayPal,Tripshot,06/30/2025,Actual,0.0
10903,  PayPal,busHive,06/30/2025,Actual,0.0
10903,  PayPal,Bytecurve,06/30/2025,Actual,0.0
10903,  PayPal,Bytecurve (All),06/30/2025,Actual,0.0
10903,  PayPal,Elimination Entity,06/30/2025,Actual,0.0
10903,  PayPal,All Locations,06/30/2025,Actual,3809.35
10904,  TT FASTER - Stripe,TT Intermediate Corp,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Transit Technologies LLC,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Ecolane Finland,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Ecolane USA,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,The Vestige Group LLC,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,MJM Innovations LLC,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,DispatchBot LLC,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,TT Faster LLC,06/30/2025,Actual,149687.1
10904,  TT FASTER - Stripe,ArgoTrak Inc,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Passio Tech LLC,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Tripshot,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,busHive,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Bytecurve,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Bytecurve (All),06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,Elimination Entity,06/30/2025,Actual,0.0
10904,  TT FASTER - Stripe,All Locations,06/30/2025,Actual,149687.1
10906,  TT FASTER - Stripe - New,TT Intermediate Corp,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Transit Technologies LLC,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Ecolane Finland,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Ecolane USA,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,The Vestige Group LLC,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,MJM Innovations LLC,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,DispatchBot LLC,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,TT Faster LLC,06/30/2025,Actual,43016.61
10906,  TT FASTER - Stripe - New,ArgoTrak Inc,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Passio Tech LLC,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Tripshot,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,busHive,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Bytecurve,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Bytecurve (All),06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,Elimination Entity,06/30/2025,Actual,0.0
10906,  TT FASTER - Stripe - New,All Locations,06/30/2025,Actual,43016.61
10910,  2CP,TT Intermediate Corp,06/30/2025,Actual,0.0
10910,  2CP,Transit Technologies LLC,06/30/2025,Actual,0.0
10910,  2CP,"Foxster Opco, LLC",06/30/2025,Actual,0.0
10910,  2CP,Ecolane Finland,06/30/2025,Actual,0.0
10910,  2CP,Ecolane USA,06/30/2025,Actual,0.0
10910,  2CP,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
10910,  2CP,The Vestige Group LLC,06/30/2025,Actual,0.0
10910,  2CP,The Vestige Group LLC (All),06/30/2025,Actual,0.0
10910,  2CP,MJM Innovations LLC,06/30/2025,Actual,0.0
10910,  2CP,Creative Software Solutions LLC,06/30/2025,Actual,0.0
10910,  2CP,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
10910,  2CP,DispatchBot LLC,06/30/2025,Actual,0.0
